parcel,HouseNum,Ext,Rear,Unit,Dir,Street,Des,address,I Desig Date1,I Desig Date2,D Desig Date,District,Int Desig Date,latitude,longitude
'883703500','135','','','0000000','S','17th','St','135 S 17th St','','','2/8/1995 0:00:00','RF','',39.9501618183748,-75.1688725216021
'871266250','242','','','0000000','S','17th','St','242 S 17th St','5/26/1970 0:00:00','','2/8/1995 0:00:00','RF','',39.9485458666837,-75.1695547724897
'082162511','245','','','0000000','S','17th','St','245 S 17th St','11/4/1982 0:00:00','','2/8/1995 0:00:00','RF','',39.9484702097406,-75.1692436437686
'882550600','247','','','0000000','S','17th','St','247 S 17th St','5/26/1970 0:00:00','11/4/1982 0:00:00','2/8/1995 0:00:00','RF','',39.9484018515277,-75.1692569446154
'888086912','250','','','S1','S','17th','St','250 S 17th St','','','2/8/1995 0:00:00','RF','',39.9483751629559,-75.1696575963729
'883051000','251','57','','0000000','S','17th','St','251-57 S 17th St','','','2/8/1995 0:00:00','RF','',39.9481665933872,-75.1692979933384
'881547400','259','','','0000000','S','17th','St','259 S 17th St','','','2/8/1995 0:00:00','RF','',39.9480298937654,-75.1692032760288
'881547500','261','','','0000000','S','17th','St','261 S 17th St','','','2/8/1995 0:00:00','RF','',39.9479752553252,-75.1692160557501
'881547550','313','','','0000000','S','17th','St','313 S 17th St','','','2/8/1995 0:00:00','RF','',39.9470403522725,-75.1694085607095
'772525400','315','','','0000000','S','17th','St','315 S 17th St','','','2/8/1995 0:00:00','RF','',39.9469856336033,-75.169417775001
'888106611','317','','','1','S','17th','St','317 S 17th St','','','2/8/1995 0:00:00','RF','',39.9469309951381,-75.1694305543536
'081166600','319','','','0000000','S','17th','St','319 S 17th St','','','2/8/1995 0:00:00','RF','',39.9468763566714,-75.1694433336856
'081166700','321','','','0000000','S','17th','St','321 S 17th St','','','2/8/1995 0:00:00','RF','',39.9468216379992,-75.1694525479269
'888106601','323','','','1','S','17th','St','323 S 17th St','','','2/8/1995 0:00:00','RF','',39.9467669995299,-75.1694653272207
'081168601','324','','','0000000','S','17th','St','324 S 17th St','','','2/8/1995 0:00:00','RF','',39.9468086510097,-75.1699739859191
'881538850','325','','','0000000','S','17th','St','325 S 17th St','','','2/8/1995 0:00:00','RF','',39.9467122808559,-75.1694745414295
'888087875','326','','','1','S','17th','St','326 S 17th St','','','2/8/1995 0:00:00','RF','',39.9467649081129,-75.1699827829914
'888087942','327','','','1F','S','17th','St','327 S 17th St','','','2/8/1995 0:00:00','RF','',39.9466603863381,-75.169487216482
'881538690','328','','','0000000','S','17th','St','328 S 17th St','','','2/8/1995 0:00:00','RF','',39.9467272144325,-75.170016327148
'081166705','329','','','0000000','S','17th','St','329 S 17th St','','','2/8/1995 0:00:00','RF','',39.9466056676622,-75.1694964306587
'881538900','330','','','0000000','S','17th','St','330 S 17th St','','','2/8/1995 0:00:00','RF','',39.9466862154869,-75.1700250200011
'881539000','332','34','','0000000','S','17th','St','332-34 S 17th St','','','2/8/1995 0:00:00','RF','',39.9466232649041,-75.170034546291
'081169100','336','','','0000000','S','17th','St','336 S 17th St','','','2/8/1995 0:00:00','RF','',39.9465051946718,-75.1700354610065
'081169200','338','','','0000000','S','17th','St','338 S 17th St','','','2/8/1995 0:00:00','RF','',39.94646145177,-75.170044258
'081169300','340','','','0000000','S','17th','St','340 S 17th St','','','2/8/1995 0:00:00','RF','',39.9464149649129,-75.1700531591619
'262065800','2519','','','0000000','S','18th','St','2519 S 18th St','','','11/10/1999 0:00:00','GE','',39.9195407903552,-75.1770686755755
'262080800','2520','','','0000000','S','18th','St','2520 S 18th St','','','11/10/1999 0:00:00','GE','',39.9195359206849,-75.1775860277587
'262065900','2521','','','0000000','S','18th','St','2521 S 18th St','','','11/10/1999 0:00:00','GE','',39.9194779191266,-75.1770817551873
'262080900','2522','','','0000000','S','18th','St','2522 S 18th St','','','11/10/1999 0:00:00','GE','',39.9194757933599,-75.1775990030571
'262066000','2523','','','0000000','S','18th','St','2523 S 18th St','','','11/10/1999 0:00:00','GE','',39.9194177918586,-75.1770947309205
'262081000','2524','','','0000000','S','18th','St','2524 S 18th St','','','11/10/1999 0:00:00','GE','',39.9194155860828,-75.1776084146897
'262066100','2525','','','0000000','S','18th','St','2525 S 18th St','','','11/10/1999 0:00:00','GE','',39.9193604085514,-75.1771076027772
'262081100','2526','','','0000000','S','18th','St','2526 S 18th St','','','11/10/1999 0:00:00','GE','',39.9193582027179,-75.1776212861124
'262066200','2527','','','0000000','S','18th','St','2527 S 18th St','','','11/10/1999 0:00:00','GE','',39.9193002812804,-75.1771205784652
'262081200','2528','','','0000000','S','18th','St','2528 S 18th St','','','11/10/1999 0:00:00','GE','',39.9193008193515,-75.1776341575135
'262066300','2529','','','0000000','S','18th','St','2529 S 18th St','','','11/10/1999 0:00:00','GE','',39.9192401540079,-75.1771335541303
'262081300','2530','','','0000000','S','18th','St','2530 S 18th St','','','11/10/1999 0:00:00','GE','',39.9192434359836,-75.1776470288927
'262066400','2531','','','0000000','S','18th','St','2531 S 18th St','','','11/10/1999 0:00:00','GE','',39.9191773627365,-75.1771501972541
'262081400','2532','','','0000000','S','18th','St','2532 S 18th St','','','11/10/1999 0:00:00','GE','',39.9191805646888,-75.1776601079126
'262066500','2533','','','0000000','S','18th','St','2533 S 18th St','','','11/10/1999 0:00:00','GE','',39.9191144914983,-75.1771632767206
'262081500','2534','','','0000000','S','18th','St','2534 S 18th St','','','11/10/1999 0:00:00','GE','',39.9191205173037,-75.1776766467053
'262066600','2535','','','0000000','S','18th','St','2535 S 18th St','','','11/10/1999 0:00:00','GE','',39.9190571081831,-75.177176148462
'262114800','2529','','','0000000','S','19th','St','2529 S 19th St','','','11/10/1999 0:00:00','GE','',39.9194318138931,-75.1786992011931
'262122800','2530','','','0000000','S','19th','St','2530 S 19th St','','','11/10/1999 0:00:00','GE','',39.9194410561903,-75.1792338518177
'262114900','2531','','','0000000','S','19th','St','2531 S 19th St','','','11/10/1999 0:00:00','GE','',39.9193716864421,-75.1787121754874
'262122900','2532','','','0000000','S','19th','St','2532 S 19th St','','','11/10/1999 0:00:00','GE','',39.919383672643,-75.1792467218735
'262115000','2533','','','0000000','S','19th','St','2533 S 19th St','','','11/10/1999 0:00:00','GE','',39.9193115589896,-75.1787251497587
'262123000','2534','','','0000000','S','19th','St','2534 S 19th St','','','11/10/1999 0:00:00','GE','',39.9193208011658,-75.1792597994413
'262115100','2535','','','0000000','S','19th','St','2535 S 19th St','','','11/10/1999 0:00:00','GE','',39.9192514315356,-75.1787381240071
'884345600','2614','','','0000000','S','19th','St','2614 S 19th St','','','11/10/1999 0:00:00','GE','',39.9188106845804,-75.179903251055
'772296000','114','30','','0000000','N','20th','St','114-30 N 20th St','3/26/1963 0:00:00','','','','',39.9559489299874,-75.1731776472551
'881551880','117','','','0000000','N','20th','St','117 N 20th St','4/28/1970 0:00:00','','','','',39.9560536643341,-75.172338623398
'083088400','119','','','0000000','N','20th','St','119 N 20th St','4/28/1970 0:00:00','','','','',39.9561056392708,-75.1723295143315
'881551890','121','','','0000000','N','20th','St','121 N 20th St','4/28/1970 0:00:00','','','','',39.9561547901356,-75.172316943791
'881551900','123','','','0000000','N','20th','St','123 N 20th St','4/28/1970 0:00:00','','','','',39.9562040211144,-75.1723079387982
'083088701','125','','','0000000','N','20th','St','125 N 20th St','4/28/1970 0:00:00','','','','',39.9562532520924,-75.1722989337923
'083088800','127','','','0000000','N','20th','St','127 N 20th St','4/28/1970 0:00:00','','','','',39.9562996589977,-75.1722864673072
'083088900','129','','','0000000','N','20th','St','129 N 20th St','4/28/1970 0:00:00','','','','',39.9563488899739,-75.1722774622731
'511196300','1325','','','0000000','S','52nd','St','1325 S 52nd St','4/30/1986 0:00:00','','','','',39.9411885470357,-75.2192266382276
'888153464','559','','','C','N','20th','St','559 N 20th St','','','10/11/2000 0:00:00','SG','',39.9641686508151,-75.1706138112255
'888150187','629','','','2','N','20th','St','629 N 20th St','3/1/1979 0:00:00','','10/11/2000 0:00:00','SG','',39.9666852487802,-75.1700471268444
'888150188','629','','','3','N','20th','St','629 N 20th St','3/1/1979 0:00:00','','10/11/2000 0:00:00','SG','',39.9666852487802,-75.1700471268444
'888150262','631','','','2','N','20th','St','631 N 20th St','3/1/1979 0:00:00','','10/11/2000 0:00:00','SG','',39.9667371433352,-75.1700344484842
'888150263','631','','','3','N','20th','St','631 N 20th St','3/1/1979 0:00:00','','10/11/2000 0:00:00','SG','',39.9667371433352,-75.1700344484842
'888088814','109','','','2','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088816','109','','','3','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088818','109','','','4','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088820','109','','','5','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088822','109','','','6','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088824','109','','','7','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088826','109','','','8','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888088828','109','','','9','S','21st','St','109 S 21st St','','','2/8/1995 0:00:00','RF','',39.9516290268997,-75.175257685754
'888087916','253','','','2','S','21st','St','253 S 21st St','','','2/8/1995 0:00:00','RF','',39.9491984251158,-75.1758636116241
'888087918','253','','','3','S','21st','St','253 S 21st St','','','2/8/1995 0:00:00','RF','',39.9491984251158,-75.1758636116241
'888087920','253','','','4','S','21st','St','253 S 21st St','','','2/8/1995 0:00:00','RF','',39.9491984251158,-75.1758636116241
'888035664','32','','','B','S','22nd','St','32 S 22nd St','','','2/8/1995 0:00:00','RF','',39.9529072456991,-75.1771469050906
'888035666','32','','','C','S','22nd','St','32 S 22nd St','','','2/8/1995 0:00:00','RF','',39.9529072456991,-75.1771469050906
'888108162','251','59','','B','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108161','251','59','','C','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108165','251','59','','D','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108163','251','59','','E','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108167','251','59','','F','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108168','251','59','','G','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108169','251','59','','H','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108170','251','59','','J','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108166','251','59','','K','S','22nd','St','251-59 S 22nd St','11/6/1980 0:00:00','','2/8/1995 0:00:00','RF','',39.9492633203292,-75.1774097675087
'888108182','400','','','B','S','22nd','St','400 S 22nd St','','','2/8/1995 0:00:00','RF','',39.9468978174486,-75.1784698489393
'888108183','400','','','C','S','22nd','St','400 S 22nd St','','','2/8/1995 0:00:00','RF','',39.9468978174486,-75.1784698489393
'888086134','1601','','','G118','','Spring Garden','St','1601 Spring Garden St','12/31/1984 0:00:00','','10/11/2000 0:00:00','SG','',39.9633095342935,-75.165021712067
'888086136','1601','','','M100','','Spring Garden','St','1601 Spring Garden St','12/31/1984 0:00:00','','10/11/2000 0:00:00','SG','',39.9633095342935,-75.165021712067
'888086138','1601','','','M101','','Spring Garden','St','1601 Spring Garden St','12/31/1984 0:00:00','','10/11/2000 0:00:00','SG','',39.9633095342935,-75.165021712067
'888086140','1601','','','M102','','Spring Garden','St','1601 Spring Garden St','12/31/1984 0:00:00','','10/11/2000 0:00:00','SG','',39.9633095342935,-75.165021712067
