"Parcel","HouseNum","Ext","Rear","Unit","Dir","Street","Des","Loc","I Desig Date1","I Desig Date2","D Desig Date","District","Int Desig Date"
"262205700","2524",,,"0000000","S","22nd","St","2524 S 22nd St",,,11/10/1999 0:00:00,"GE",
"262205800","2526",,,"0000000","S","22nd","St","2526 S 22nd St",,,11/10/1999 0:00:00,"GE",
"262205900","2528",,,"0000000","S","22nd","St","2528 S 22nd St",,,11/10/1999 0:00:00,"GE",
"262206000","2530",,,"0000000","S","22nd","St","2530 S 22nd St",,,11/10/1999 0:00:00,"GE",
"262206100","2532",,,"0000000","S","22nd","St","2532 S 22nd St",,,11/10/1999 0:00:00,"GE",
"262206200","2534",,,"0000000","S","22nd","St","2534 S 22nd St",,,11/10/1999 0:00:00,"GE",
"151159700","541",,,"0000000","N","23rd","St","541 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151159800","543",,,"0000000","N","23rd","St","543 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151160000","545",,,"0000000","N","23rd","St","545 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151160115","547",,,"0000000","N","23rd","St","547 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151167700","550",,,"0000000","N","23rd","St","550 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151167810","552",,,"0000000","N","23rd","St","552 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151167820","554",,,"0000000","N","23rd","St","554 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151160500","555",,,"0000000","N","23rd","St","555 N 23rd St",2/7/1984 0:00:00,,10/11/2000 0:00:00,"SG",
"151167910","556",,,"0000000","N","23rd","St","556 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151168010","558",,,"0000000","N","23rd","St","558 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151168020","560",,,"0000000","N","23rd","St","560 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151168100","562",,,"0000000","N","23rd","St","562 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151168200","564",,,"0000000","N","23rd","St","564 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151168300","566",,,"0000000","N","23rd","St","566 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151168400","568",,,"0000000","N","23rd","St","568 N 23rd St",,,10/11/2000 0:00:00,"SG",
"881070300","570",,,"0000000","N","23rd","St","570 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151168800","600",,,"0000000","N","23rd","St","600 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151168900","602",,,"0000000","N","23rd","St","602 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169000","604",,,"0000000","N","23rd","St","604 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169100","606",,,"0000000","N","23rd","St","606 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169200","608",,,"0000000","N","23rd","St","608 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169300","610",,,"0000000","N","23rd","St","610 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169400","612",,,"0000000","N","23rd","St","612 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169500","614",,,"0000000","N","23rd","St","614 N 23rd St",3/1/1979 0:00:00,,10/11/2000 0:00:00,"SG",
"151169800","634",,,"0000000","N","23rd","St","634 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151169900","636",,,"0000000","N","23rd","St","636 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151170000","638",,,"0000000","N","23rd","St","638 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151170100","640",,,"0000000","N","23rd","St","640 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151170200","642",,,"0000000","N","23rd","St","642 N 23rd St",,,10/11/2000 0:00:00,"SG",
"151170300","644",,,"0000000","N","23rd","St","644 N 23rd St",,,10/11/2000 0:00:00,"SG",
"782800200","22","42",,"0000000","S","23rd","St","22-42 S 23rd St",1/3/1985 0:00:00,,,,
"871074250","123",,,"0000000","S","23rd","St","123 S 23rd St",,,2/8/1995 0:00:00,"RF",
"881032740","125","31",,"0000000","S","23rd","St","125-31 S 23rd St",,,2/8/1995 0:00:00,"RF",
"881561300","133",,,"0000000","S","23rd","St","133 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207100","237",,,"0000000","S","23rd","St","237 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207200","239",,,"0000000","S","23rd","St","239 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207300","241",,,"0000000","S","23rd","St","241 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207400","243",,,"0000000","S","23rd","St","243 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207500","245",,,"0000000","S","23rd","St","245 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082209400","246",,,"0000000","S","23rd","St","246 S 23rd St",,,2/8/1995 0:00:00,"RF",
"082207600","247",,,"0000000","S","23rd","St","247 S 23rd St",,,2/8/1995 0:00:00,"RF",
"081200000","336",,,"0000000","S","24th","St","336 S 24th St",,,2/8/1995 0:00:00,"RF",
"081200100","338",,,"0000000","S","24th","St","338 S 24th St",,,2/8/1995 0:00:00,"RF",
"081200200","340",,,"0000000","S","24th","St","340 S 24th St",,,2/8/1995 0:00:00,"RF",
"081201410","309",,,"0000000","S","25th","St","309 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201420","311",,,"0000000","S","25th","St","311 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201430","313",,,"0000000","S","25th","St","313 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201500","315","17",,"0000000","S","25th","St","315-17 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201600","319","21",,"0000000","S","25th","St","319-21 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201700","323","25",,"0000000","S","25th","St","323-25 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201800","327",,,"0000000","S","25th","St","327 S 25th St",,,2/8/1995 0:00:00,"RF",
"081201900","329",,,"0000000","S","25th","St","329 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202000","331",,,"0000000","S","25th","St","331 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202100","333",,,"0000000","S","25th","St","333 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202200","335",,,"0000000","S","25th","St","335 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202300","337",,,"0000000","S","25th","St","337 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202400","339",,,"0000000","S","25th","St","339 S 25th St",,,2/8/1995 0:00:00,"RF",
"081202500","341",,,"0000000","S","25th","St","341 S 25th St",,,2/8/1995 0:00:00,"RF",
"888152770","870",,,"101","N","28th","St","870 N 28th St",12/6/1979 0:00:00,,,,
"888153790","829",,,"1","N","29th","St","829 N 29th St",1/3/1985 0:00:00,,,,
"886614500","929",,,"0000000","N","29th","St","929 N 29th St",11/27/1985 0:00:00,,,,
"774553000","216",,,"0000000","N","33rd","St","216 N 33rd St",11/4/1982 0:00:00,,,,
"292315900","1511",,,"0000000","N","33rd","St","1511 N 33rd St",12/18/1985 0:00:00,,,,
"773538000","3401","99",,"0000000",,"Spruce","St","3401-99 Spruce St",7/6/1978 0:00:00,,,,
"241096200","200",,,"0000000","N","35th","St","200 N 35th St",3/25/1969 0:00:00,,,,
"241096300","202",,,"0000000","N","35th","St","202 N 35th St",3/25/1969 0:00:00,,,,
"241096400","204",,,"0000000","N","35th","St","204 N 35th St",3/25/1969 0:00:00,,,,
"774568000","208",,,"0000000","N","35th","St","208 N 35th St",3/25/1969 0:00:00,,,,
"773265000","13","19",,"0000000","S","38th","St","13-19 S 38th St",5/7/1981 0:00:00,,,,
"241235900","431",,,"0000000","N","39th","St","431 N 39th St",7/5/1984 0:00:00,,,,
"241236000","433",,,"0000000","N","39th","St","433 N 39th St",7/5/1984 0:00:00,,,,
"241236100","435",,,"0000000","N","39th","St","435 N 39th St",7/5/1984 0:00:00,,,,
"241236200","437",,,"0000000","N","39th","St","437 N 39th St",7/5/1984 0:00:00,,,,
"773544500","3800",,,"0000000",,"Spruce","St","3800 Spruce St",9/12/1974 0:00:00,,,,
"271176700","400",,,"0000000","S","40th","St","400 S 40th St",11/1/1973 0:00:00,,,,
"271193100","502",,,"0000000","S","41st","St","502 S 41st St",2/23/1971 0:00:00,,,,
"881121230","503",,,"0000000","S","41st","St","503 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881609000","504",,,"0000000","S","41st","St","504 S 41st St",2/23/1971 0:00:00,,,,
"271187700","505",,,"0000000","S","41st","St","505 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271187800","507",,,"0000000","S","41st","St","507 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881609100","508",,,"0000000","S","41st","St","508 S 41st St",2/23/1971 0:00:00,,,,
"881607700","509",,,"0000000","S","41st","St","509 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881609200","510",,,"0000000","S","41st","St","510 S 41st St",7/27/1965 0:00:00,2/23/1971 0:00:00,,,
"881607800","511",,,"0000000","S","41st","St","511 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881609300","512",,,"0000000","S","41st","St","512 S 41st St",7/27/1965 0:00:00,2/23/1971 0:00:00,,,
"271188100","513",,,"0000000","S","41st","St","513 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271188200","515",,,"0000000","S","41st","St","515 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271188300","517",,,"0000000","S","41st","St","517 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881607900","519",,,"0000000","S","41st","St","519 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"881608000","521",,,"0000000","S","41st","St","521 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271188600","523",,,"0000000","S","41st","St","523 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271188700","525",,,"0000000","S","41st","St","525 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271188800","527",,,"0000000","S","41st","St","527 S 41st St",1/26/1971 0:00:00,2/23/1971 0:00:00,,,
"271199710","223",,,"0000000","S","42nd","St","223 S 42nd St",5/25/1965 0:00:00,,,,
"881610010","225",,,"0000000","S","42nd","St","225 S 42nd St",5/25/1965 0:00:00,,,,
"881610100","227",,,"0000000","S","42nd","St","227 S 42nd St",5/25/1965 0:00:00,,,,
"271200000","229",,,"0000000","S","42nd","St","229 S 42nd St",5/25/1965 0:00:00,,,,
"881610200","231",,,"0000000","S","42nd","St","231 S 42nd St",5/25/1965 0:00:00,,,,
"881610300","233",,,"0000000","S","42nd","St","233 S 42nd St",5/25/1965 0:00:00,,,,
"881610400","235",,,"0000000","S","42nd","St","235 S 42nd St",5/25/1965 0:00:00,,,,
"881446350","2100",,,"0000000","N","49th","St","2100 N 49th St",1/7/1982 0:00:00,,,,
"521305800","2240","46",,"0000000","N","52nd","St","2240-46 N 52nd St",5/6/1982 0:00:00,,,,
"511195900","1311",,,"0000000","S","52nd","St","1311 S 52nd St",4/30/1986 0:00:00,,,,
"511196000","1313",,,"0000000","S","52nd","St","1313 S 52nd St",4/30/1986 0:00:00,,,,
"511196105","1315","17",,"0000000","S","52nd","St","1315-17 S 52nd St",4/30/1986 0:00:00,,,,
"888151405","1737",,,"201",,"Wallace","St","1737 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151407","1737",,,"202",,"Wallace","St","1737 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151355","1731",,,"102",,"Wallace","St","1731 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151354","1731",,,"201",,"Wallace","St","1731 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151356","1731",,,"202",,"Wallace","St","1731 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151357","1731",,,"301",,"Wallace","St","1731 Wallace St",,,10/11/2000 0:00:00,"SG",
"082197810","262",,,"0000000","S","Van Pelt","St","262 S Van Pelt St",,,2/8/1995 0:00:00,"RF",
"888035977","271",,,"2","S","Van Pelt","St","271 S Van Pelt St",,,2/8/1995 0:00:00,"RF",
"888153442","1710",,,"B",,"Wallace","St","1710 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153444","1710",,,"C",,"Wallace","St","1710 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153446","1710",,,"D",,"Wallace","St","1710 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153448","1710",,,"E",,"Wallace","St","1710 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151325","1712",,,"102",,"Wallace","St","1712 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151324","1712",,,"201",,"Wallace","St","1712 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151326","1712",,,"202",,"Wallace","St","1712 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151327","1712",,,"301",,"Wallace","St","1712 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153432","1714",,,"2",,"Wallace","St","1714 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153434","1714",,,"3",,"Wallace","St","1714 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153436","1714",,,"4",,"Wallace","St","1714 Wallace St",,,10/11/2000 0:00:00,"SG",
"888153438","1714",,,"5",,"Wallace","St","1714 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151423","1715",,,"102",,"Wallace","St","1715 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151331","1716",,,"102",,"Wallace","St","1716 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151424","1715",,,"201",,"Wallace","St","1715 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151425","1715",,,"202",,"Wallace","St","1715 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151426","1715",,,"301",,"Wallace","St","1715 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151434","1722",,,"102",,"Wallace","St","1722 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151435","1722",,,"201",,"Wallace","St","1722 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151436","1722",,,"301",,"Wallace","St","1722 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151343","1723",,,"102",,"Wallace","St","1723 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151342","1723",,,"301",,"Wallace","St","1723 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151345","1723",,,"103",,"Wallace","St","1723 Wallace St",,,10/11/2000 0:00:00,"SG",
"888151341","1723",,,"201",,"Wallace","St","1723 Wallace St",,,10/11/2000 0:00:00,"SG",
"888087362","111",,,"2104","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087364","111",,,"2105","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087366","111",,,"2106","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087368","111",,,"2107","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087370","111",,,"2108","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087372","111",,,"2109","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087374","111",,,"2110","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087376","111",,,"2111","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087378","111",,,"2112","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888087380","111",,,"2114","S","15th","St","111 S 15th St",8/2/1973 0:00:00,,,,
"888081916","2201",,,"403",,"Chestnut","St","2201 Chestnut St",,,2/8/1995 0:00:00,"RF",
"888081917","2201",,,"404",,"Chestnut","St","2201 Chestnut St",,,2/8/1995 0:00:00,"RF",
"511196400","1327",,,"0000000","S","52nd","St","1327 S 52nd St",4/30/1986 0:00:00,,,,
"886910800","917","31",,"0000000","N","63rd","St","917-31 N 63rd St",1/5/1984 0:00:00,,,,
"321037210","1600",,,"0000000",,"Diamond","St","1600 Diamond St",,,1/29/1986 0:00:00,"DS",
"888150372","630","32",,"2","N","17th","St","630-32 N 17th St",,,10/11/2000 0:00:00,"SG",
"888150373","630","32",,"3","N","17th","St","630-32 N 17th St",,,10/11/2000 0:00:00,"SG",
"888150374","630","32",,"4","N","17th","St","630-32 N 17th St",,,10/11/2000 0:00:00,"SG",
"888150375","630","32",,"5","N","17th","St","630-32 N 17th St",,,10/11/2000 0:00:00,"SG",
"888150376","630","32",,"6","N","17th","St","630-32 N 17th St",,,10/11/2000 0:00:00,"SG",
"084066510","1602",,,"0000000",,"Green","St","1602 Green St",,,10/11/2000 0:00:00,"SG",
"084066515","1604",,,"0000000",,"Green","St","1604 Green St",,,10/11/2000 0:00:00,"SG",
"084066520","1606",,,"0000000",,"Green","St","1606 Green St",,,10/11/2000 0:00:00,"SG",
"084066525","1608",,,"0000000",,"Green","St","1608 Green St",,,10/11/2000 0:00:00,"SG",
"084066530","1610",,,"0000000",,"Green","St","1610 Green St",,,10/11/2000 0:00:00,"SG",
"084066535","1612",,,"0000000",,"Green","St","1612 Green St",,,10/11/2000 0:00:00,"SG",
"084066540","1614",,,"0000000",,"Green","St","1614 Green St",,,10/11/2000 0:00:00,"SG",
"084066545","1616",,,"0000000",,"Green","St","1616 Green St",,,10/11/2000 0:00:00,"SG",
"084066550","1618",,,"0000000",,"Green","St","1618 Green St",,,10/11/2000 0:00:00,"SG",
"888100462","1609",,,"2",,"Green","St","1609 Green St",,,10/11/2000 0:00:00,"SG",
"888100463","1609",,,"3",,"Green","St","1609 Green St",,,10/11/2000 0:00:00,"SG",
"888100465","1611",,,"2",,"Green","St","1611 Green St",,,10/11/2000 0:00:00,"SG",
"888100466","1611",,,"3",,"Green","St","1611 Green St",,,10/11/2000 0:00:00,"SG",
"888100468","1613",,,"2",,"Green","St","1613 Green St",,,10/11/2000 0:00:00,"SG",
"888100469","1613",,,"3",,"Green","St","1613 Green St",,,10/11/2000 0:00:00,"SG",
"888100471","1615",,,"2",,"Green","St","1615 Green St",,,10/11/2000 0:00:00,"SG",
"888100472","1615",,,"3",,"Green","St","1615 Green St",,,10/11/2000 0:00:00,"SG",
"888100474","1617",,,"2",,"Green","St","1617 Green St",,,10/11/2000 0:00:00,"SG",
"888100475","1617",,,"3",,"Green","St","1617 Green St",,,10/11/2000 0:00:00,"SG",
"888100476","1617",,,"4",,"Green","St","1617 Green St",,,10/11/2000 0:00:00,"SG",
"888100482","1626",,,"102",,"Green","St","1626 Green St",,,10/11/2000 0:00:00,"SG",
"084090805","1632",,,"0000000",,"North","St","1632 North St",,,10/11/2000 0:00:00,"SG",
"084090905","1634",,,"0000000",,"North","St","1634 North St",,,10/11/2000 0:00:00,"SG",
"084091005","1636",,,"0000000",,"North","St","1636 North St",,,10/11/2000 0:00:00,"SG",
"888151418","610",,,"2","N","17th","St","610 N 17th St",,,10/11/2000 0:00:00,"SG",
"888151419","610",,,"3","N","17th","St","610 N 17th St",,,10/11/2000 0:00:00,"SG",
"888151420","610",,,"4","N","17th","St","610 N 17th St",,,10/11/2000 0:00:00,"SG",
"888100483","1626",,,"201",,"Green","St","1626 Green St",,,10/11/2000 0:00:00,"SG",
"888100484","1626",,,"202",,"Green","St","1626 Green St",,,10/11/2000 0:00:00,"SG",
"888100485","1626",,,"301",,"Green","St","1626 Green St",,,10/11/2000 0:00:00,"SG",
"888100492","1631",,,"B",,"Green","St","1631 Green St",,,10/11/2000 0:00:00,"SG",
"888100493","1631",,,"C",,"Green","St","1631 Green St",,,10/11/2000 0:00:00,"SG",
"888152012","1713","29",,"12",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152013","1713","29",,"13",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152014","1713","29",,"14",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152015","1713","29",,"15",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152016","1713","29",,"16",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152017","1713","29",,"17",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152018","1713","29",,"18",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152019","1713","29",,"19",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152020","1713","29",,"20",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152021","1713","29",,"21",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152022","1713","29",,"22",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152023","1713","29",,"23",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152024","1713","29",,"24",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152025","1713","29",,"25",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152026","1713","29",,"26",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888152027","1713","29",,"27",,"Brandywine","St","1713-29 Brandywine St",,,10/11/2000 0:00:00,"SG",
"888059250","210",,,"9NW","W","Washington","Sq","210 W Washington Sq",,,3/10/1999 0:00:00,"SH",
